sample_id,segment,cell_type,disease_status,patient_id,slide_name,pancreatic.A.cell,acinar.cell,pancreatic.D.cell,type.B.pancreatic.cell,pancreatic.ductal.cell,mesenchymal.cell
GSM7085048_DSP-1001660012910-B-C05.dcc,Panck+(Epithelial),Duct,tumour,34800,6287-EC-S1,2.8190050390284926,0.7332049721981425,2.5233004968658035,0.3944957315607503,1.4786286894951608,0.5653873045315577
GSM7085049_DSP-1001660012910-B-C06.dcc,Panck+(Epithelial),Duct,tumour,34800,6287-EC-S1,3.247472172394357,1.2317382437496511,2.8897398614662726,0.41168879144843146,1.7020966765694567,0.6617864393118509
GSM7085050_DSP-1001660012910-B-C07.dcc,Panck+(Epithelial),Duct,tumour,34800,6287-EC-S1,3.5757799749676398,1.700515715976463,3.2566923002511916,0.4145926233876966,1.7976716395536114,0.7268816828197199
GSM7085051_DSP-1001660012910-B-C08.dcc,Panck+(Epithelial),Glandular_Tumor,tumour,34800,6287-EC-S1,2.8895859815288447,0.07310475080926779,2.57487692068816,1.0246304823114285,1.6172286034637213,0.7254718390552746
GSM7085053_DSP-1001660012910-B-C10.dcc,Panck+(Epithelial),Glandular_Tumor,tumour,34800,6287-EC-S1,NA,1.7885815142902157,1.8197718885118561,0.5114264172024364,1.3393068513440554,0.5715503995265648
GSM7085055_DSP-1001660012910-B-D01.dcc,Panck+(Epithelial),Glandular_Tumor,tumour,34800,6287-EC-S1,NA,2.0085555871314034,1.833613045146724,0.5533863694992317,1.3750323359759216,0.6000227872201783
GSM7085056_DSP-1001660012910-B-D02.dcc,Panck+(Epithelial),PoorlyDiffTumor,tumour,34800,6287-EC-S1,NA,0.17734063601734715,2.7556569288364186,2.3671634808369797,1.469065003019547,0.8381850965694229
GSM7085057_DSP-1001660012910-B-D04.dcc,Panck+(Epithelial),PoorlyDiffTumor,tumour,34800,6287-EC-S1,2.8085553609344003,0.09605992238404626,2.4283392916478803,0.35183362365104,1.4333894744578155,0.5243166351146966
GSM7085058_DSP-1001660012910-B-D06.dcc,Panck+(Epithelial),PoorlyDiffTumor,tumour,34800,6287-EC-S1,2.8406391131193125,0.1348983068776755,2.5096310048756187,0.41082778995117974,1.4719660823758243,0.6441042399385045
GSM7085059_DSP-1001660012910-B-D08.dcc,Panck+(Epithelial),PoorlyDiffTumor,tumour,34800,6287-EC-S1,3.0169097566631966,0.11230199513851187,2.545658933994914,0.5969063227414301,1.537596185987893,0.6090442850336669
GSM7085060_DSP-1001660012910-B-D10.dcc,Panck+(Epithelial),PoorlyDiffTumor,tumour,34800,6287-EC-S1,NA,0.12940880346305927,0.7222253851804855,0.2989261538777768,1.3519933958498687,0.6776934623201938
GSM7085061_DSP-1001660012910-B-D12.dcc,Panck+(Epithelial),PoorlyDiffTumor,tumour,34800,6287-EC-S1,3.1327012374457133,0.13992034526884867,2.7680129325352945,NA,1.691309211782247,0.8683460893564041
GSM7085062_DSP-1001660012910-B-E02.dcc,Panck+(Epithelial),PoorlyDiffTumor,tumour,34800,6287-EC-S1,NA,0.133869143988053,1.817325715544752,0.30322080031741794,1.5503074430186532,0.8223353777384508
GSM7085063_DSP-1001660012910-B-E04.dcc,Panck+(Epithelial),PoorlyDiffTumor,tumour,34800,6287-EC-S1,2.9609025635699715,0.09554653422056326,2.5167430559843105,0.320068540055462,1.5086155719433532,0.6995510344700152
GSM7085064_DSP-1001660012910-B-E06.dcc,Panck+(Epithelial),PoorlyDiffTumor,tumour,34800,6287-EC-S1,3.462458136046556,0.1438800567391158,2.9699491418121693,0.39304525582800043,1.4986800038279562,0.667585706383719
GSM7085065_DSP-1001660012910-B-F07.dcc,Panck-(Stroma),Acinar,tumour,34800,6287-EC-S1,1.4179717897771555,2.645858399922264,0.14276752830226877,1.4749479717081835,0.6922393917207748,0.6022302206214178
GSM7085066_DSP-1001660012910-B-F08.dcc,Panck-(Stroma),Acinar,tumour,34800,6287-EC-S1,0.12919309696557846,2.684448473607292,0.19627889381824662,0.927108603337215,0.8480229204145929,0.6825620119229597
GSM7085067_DSP-1001660012910-B-F09.dcc,Panck-(Stroma),Acinar,tumour,34800,6287-EC-S1,NA,2.671009108951246,0.16837654692675805,1.160548519795337,0.7754190278474912,0.6848645309527019
GSM7085068_DSP-1001660012910-B-F10.dcc,Panck-(Stroma),Acinar,tumour,34800,6287-EC-S1,1.5563782180052899,2.5992781285629096,0.5491757417540536,1.8258007205662008,0.6769523650929278,0.6815930602467187
